"Lodobren","Vznamka","Scrna_lista","Sst_odobritev","Dcrna_lista","Dst_pogodb","Vletnik","Vmpc","Veurotax","Lpolog","Lobrestna_mera","Splacilni_indeks","Szapadlo_neplacano","Sobligo","Ltrajanje_meseci","Sneto_placa","Srazpolozljiv_od_z_malico_in_prevozom","Sstarost","Strajanje_zaposlitve","Sposta","Sdrzavljanstvo","Sdrzavljanstvo_eu","SDtip","SDst_zaposlenih","SDdoba_poslovanja","SDprihodki","SDodstotek_kapitala_v_bilancni_vsoti","SDposlovni_izid","SDblokada_racuna","SDinsolventnost","SDcrna_lista"
"DA","VOLVO","NE",0,"NE",8509,0,44500,0,33.71,3.64,0,0,32943,60,4381.97,3200.1,40,"NEDOLOCEN CAS","SI-8","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",545,25,220113536,33.65,9370045,"NE","NE","NE"
"DA","SUZUKI","NE",0,"NE",569,0,11000,0,18.18,6.63,NA,NA,11618.04,84,1078.3,878.14,34,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",689.86,25,22003362,33.81,502743,"NE","NE","NE"
"DA","FORD","NE",2,"NE",6946,0,18608.59,0,40.89,3.95,0.01,0,11000,60,1203.03,1150.11,44,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",48.91,14,22718370,-18.64,181215,"NE","NE","NE"
"DA","KIA","NE",0,"NE",618,5,12900,-2.04,62.02,7.79,5.12,0,5655.96,36,639.67,562.57,58,"NEDOLOCEN CAS","SI-8","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",248.12,21,27133285,9.67,-973225,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",0,3,7700,-5.6,20,7.36,NA,NA,6468,60,1190.86,1032.18,37,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","RENAULT","NE",0,"NE",62,4,15700,-40.78,36.37,8.88,0.69,0,10147,60,956.94,908.65,49,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",0,0,0,0,0,"NE","NE","NE"
"DA","FIAT","NE",0,"NE",503,0,8665,0,11.54,6.63,0,0,9872.52,84,640.75,660.53,53,"NEDOLOCEN CAS","SI-4","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",194,0,11440,0,26.22,7.45,NA,NA,8554.4,84,836.95,443.4,68,"UPOKOJENEC","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","SUZUKI","DA",0,"NE",569,0,21300,0,33.33,4.25,NA,NA,14200.02,24,1801.6,1298.58,46,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","TOYOTA","NE",1,"NE",3421,3,13500,-3.39,10,6.88,0.04,0,12953.26,72,2002.74,1851.88,40,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",23.5,26,10345935,58.15,1768997,"NE","NE","NE"
"DA","TOYOTA","NE",2,"NE",3421,3,13500,-3.39,10,6.88,0.04,0,12953.26,72,2002.74,1036.9,40,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",23.5,26,10345935,58.15,1768997,"NE","NE","NE"
"DA","VOLKSWAGEN","NE",1,"NE",10,3,9600,-11.15,43.75,7.38,0.79,0,6878.16,72,1132,851.51,34,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","VOLKSWAGEN","NE",0,"NE",10,4,14990,-4.82,20,8.7,NA,NA,12141.9,60,886.96,863.74,29,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","VOLVO","NE",0,"NE",6947,4,15300,4.97,10,7.36,NA,NA,14076,84,758.76,532.3,30,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",9797,26,1471464000,39.39,-95111000,"NE","NE","NE"
"NE","OPEL","NE",0,"NE",4098,0,10656,0,10,6.61,NA,NA,12340.44,84,696.62,405.28,61,"UPOKOJENEC","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","VOLKSWAGEN","NE",0,"NE",8513,8,9990,-26.12,41.54,7.36,0,0,7304.74,48,1264,975.31,58,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",122,4,9923513,3.82,-2503402,"DA","NE","NE"
"DA","HYUNDAI","NE",1,"NE",130,0,24360,0,20.53,6.63,0,0,19847.19,84,966.1,511.78,33,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",1039,25,328946637,0.15,18849006,"NE","NE","NE"
"DA","TOYOTA","NE",0,"NE",3422,5,5000,32.84,20,7.38,NA,NA,4075,24,943.16,655.8,44,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","CITROEN","NE",0,"NE",11,7,8990,-15.48,20,7.36,NA,NA,7551.6,63,634.23,734.31,47,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",329,6,51734000,67.27,1182000,"NE","NE","NE"
"DA","RENAULT","NE",3,"NE",11,4,8400.01,11.58,13.1,7.36,6.7,40,14052.64,84,696.99,643.43,34,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",45.27,21,4290856,58.73,42196,"NE","NE","NE"
"NE","VOLKSWAGEN","NE",0,"NE",23,4,7799,-8.27,10,9.14,NA,NA,7097.09,72,705.22,802.31,31,"DOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",58.02,24,14014487,26.79,521514,"NE","NE","NE"
"DA","OPEL","NE",0,"NE",4098,0,11634.01,0,42.98,6.61,NA,NA,8408.16,72,612.36,627.32,49,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",40.87,24,3226793,66.32,104199,"NE","NE","NE"
"DA","VOLKSWAGEN","NE",0,"NE",61,7,7450,-2.43,20.81,7.36,NA,NA,6123.5,69,741.09,808.47,53,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",195.58,23,24868411,30.58,-151039,"NE","NE","NE"
"DA","HYUNDAI","NE",0,"NE",458,0,22400.01,0,15,6.63,0.11,0,24270.12,84,642.85,353.92,67,"UPOKOJENEC","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","BMW","NE",0,"NE",8,5,19900,5.84,20.1,7.38,NA,NA,20916,84,617.95,376.55,22,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",251,8,5537761,69.59,698952,"NE","NE","NE"
"DA","CITROEN","NE",0,"NE",2,5,6890,-10.81,20.03,9.1,NA,NA,5578.9,72,1151.64,1050.81,40,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"DA","FORD","NE",0,"NE",1610,3,12900,-9.1,20,3.7,NA,NA,11319,60,1065.18,555.73,51,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",84.37,25,5131250,60.73,-25383,"NE","NE","NE"
"DA","KIA","NE",0,"NE",8514,0,20570,0,10,6.61,NA,NA,23950.92,84,1285.18,1198.25,50,"NEDOLOCEN CAS","SI-4","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",1573,1,210163000,5.95,592000,"NE","NE","NE"
"DA","PEUGEOT","NE",0,"NE",56,3,12990,0.87,10.01,9.19,NA,NA,11819.9,84,1480.25,1175.26,34,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"DA","SKODA","NE",0,"NE",26,5,10600,0.39,20,7.38,NA,NA,8798,60,666.49,561.24,27,"NEDOLOCEN CAS","SI-4","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",55.19,21,10117463,48.81,1110459,"NE","NE","NE"
"NE","FORD","NE",0,"NE",464,0,19110,0,10,6.61,21.13,0,22250.76,84,1607.3,1342.41,35,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"NE","BMW","NE",0,"NE",133,7,10500,4.69,31,8.94,NA,NA,7350,60,496.61,334.25,30,"NEDOLOCEN CAS","SI-2","CROATIA","DA","JAVNI SEKTOR, UPOKOJENCI",312.48,14,13146152,46.83,-456107,"NE","NE","NE"
"NE","HYUNDAI","NE",0,"NE",32,7,6000,-3.25,20,7.38,NA,NA,6080.91,48,1558.17,1310.1,59,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",26.8,5,671869,-254.51,-208737,"DA","NE","NE"
"DA","OPEL","NE",0,"NE",35,0,13200,0,22.73,6.61,NA,NA,10596,84,860.78,906.69,28,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","KIA","NE",0,"NE",159,3,16490,-1.46,10,9.19,0,0,15221.99,84,637.25,475.62,29,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",180.56,36,4940597,75.59,231005,"NE","NE","NE"
"DA","SUZUKI","NE",0,"NE",570,0,20450,0,25.43,6.63,NA,NA,19146.24,72,721,593.77,33,"NEDOLOCEN CAS","SI-3","BOSNIA AND HERZEGOVINA","NE","JAVNI SEKTOR, UPOKOJENCI",24.45,26,1216268,38.27,26018,"NE","NE","NE"
"DA","SUZUKI","NE",0,"NE",363,0,8949,0,10,6.61,0.06,0,8277.82,84,1705.67,1751.73,48,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",99.18,23,11772064,80.96,900951,"NE","NE","NE"
"NE","CHEVROLET","NE",3,"NE",4098,3,16000,-10.24,20,7.38,6.08,0,19675.81,72,1600,828.71,34,"DOLOCEN CAS","SI-9","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"NE","KIA","NE",1,"NE",8514,3,14990,-8.96,15,7.36,39.73,150.67,17273.23,84,1311.07,605.54,62,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",24.87,18,13523688,10.43,107644,"NE","NE","NE"
"DA","FORD","NE",0,"NE",8514,8,3800,9.26,47.37,7.36,NA,NA,2057,24,825.97,733.53,67,"UPOKOJENEC","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","BMW","NE",1,"NE",7,8,10500,28.96,45,8.19,0.31,0,5880,54,1318.93,825.83,31,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",497,0,14950,0,20.07,6.61,NA,NA,12249,72,769.88,659.74,41,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","HONDA","NE",0,"NE",1864,9,7600,-17.08,20,7.36,102.03,0,7169.76,48,802.4,574.47,52,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","FORD","NE",0,"NE",15,6,10500,7.82,28.57,7.36,NA,NA,7867.5,60,864.37,913.15,50,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",2.84,8,402406,22.23,7018,"NE","NE","NE"
"DA","OPEL","NE",0,"NE",55,4,14150,10.93,20,7.36,0.35,0,11886,84,1177.24,971.97,33,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","KIA","NE",1,"NE",8515,0,15800,0,36.71,4.27,5.07,0,11298,60,1168.5,1188.93,31,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","TOYOTA","NE",0,"NE",3423,2,10599.99,0.82,30,6.94,NA,NA,9117,60,2265.71,2267.04,38,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",10.3,26,2296165,31.55,103883,"NE","NE","NE"
"DA","MERCEDES-BENZ","NE",1,"NE",168,0,25200,0,59.52,5.44,0.13,0,10452,36,2244.7,2306.92,39,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","ODVETNIKI, NOTARJI, ZAS.",0,0,0,0,0,"NE","NE","NE"
"DA","CITROEN","NE",0,"NE",3692,0,10972,0,10,6.63,NA,NA,12262.32,72,1483.57,1071.9,51,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"DA","JAGUAR","NE",0,"NE",22,3,31500,7.44,30,7.36,NA,NA,29494.08,84,609.55,554.47,34,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",1.96,24,129224,56.62,1038,"NE","NE","NE"
"NE","OPEL","NE",1,"NE",4100,0,21800,0,52.3,6.3,NA,NA,11401.41,12,666.98,-148.5,53,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",11.82,24,872728,48.77,40833,"NE","NE","NE"
"DA","MAZDA","NE",0,"NE",1356,0,21803,0,32.11,6.61,NA,NA,18452.4,60,1612.7,1305.16,23,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"NE","BMW","NE",0,"NE",12,4,24490,-19.67,10,7.36,31.1,0,22530.8,84,608.82,1767.46,39,"NEDOLOCEN CAS","SI-6","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",6.07,9,262114,72.5,46772,"NE","NE","NE"
"DA","FORD","NE",0,"NE",6948,0,20060,0,59.82,3.69,0,0,8681.76,48,897.17,716.3,33,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","AUDI","NE",0,"NE",486,5,21500,-14,18.6,9.13,NA,NA,17714.99,72,562.46,425.19,30,"NEDOLOCEN CAS","SI-1","ALBANIA","NE","JAVNI SEKTOR, UPOKOJENCI",15,8,3852317,22.37,36323,"NE","NE","NE"
"NE","FORD","NE",0,"NE",1611,1,16000,0.08,10,6.61,NA,NA,18529.56,84,1000,779.41,27,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",2,26,73740,1.55,-1128,"NE","NE","NE"
"NE","FORD","NE",0,"NE",58,3,11990,-1.54,10.01,9.19,1.7,0,15880.39,84,783.02,545.97,40,"DOLOCEN CAS","SI-3","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",42.35,26,6102676,71.22,675378,"NE","NE","NE"
"DA","FIAT","NE",0,"NE",8,5,6950,-34.58,10,7.36,7.47,0,8201.76,84,651.46,577.51,33,"NEDOLOCEN CAS","SI-6","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",823.38,25,30823099,62.12,1580493,"NE","NE","NE"
"DA","BMW","NE",1,"NE",1305,4,20999.99,-1.1,20,4.19,0.12,0,16799.99,84,751.71,485.47,31,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",89,23,156207074,11.79,2417314,"NE","NE","NE"
"NE","OPEL","NE",0,"NE",23,10,3600,2.08,38.89,13.09,NA,NA,2236,12,705.22,730.91,31,"DOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",58.02,24,14014487,26.79,521514,"NE","NE","NE"
"NE","VOLKSWAGEN","NE",0,"NE",9,3,7520,-10,20,9,0.81,0,9474.89,60,616.68,389.29,26,"NEDOLOCEN CAS","SI-6","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","RENAULT","NE",0,"NE",94,4,7390,-16.52,27.06,8.19,NA,NA,6676.8,60,582.59,471.31,31,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",251,8,5537761,69.59,698952,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",499,0,11360,0,10,6.61,0,0,10797.19,84,693.24,890.41,62,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",882.64,26,63369000,59.2,483000,"NE","NE","NE"
"DA","FORD","NE",0,"NE",499,7,5500,-8.58,54.55,7.36,0,0,2720,36,653.32,1025.75,60,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",78.68,19,3384316,18.42,57421,"NE","NE","NE"
"NE","AUDI","DA",1,"NE",3,3,27500,-12.65,25.45,7.36,NA,NA,21050,84,1670.7,1349.24,34,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"DA","PRENOS","NE",0,"DA",263,5,4881.16,46.5,10,7.36,0,0,4788.84,21,617.09,562.21,33,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",132,14,33247103,24.79,1378168,"NE","NE","NE"
"DA","PEUGEOT","NE",0,"NE",378,4,11490,5.53,47.87,5.94,NA,NA,7616.28,84,1137.17,963.09,67,"UPOKOJENEC","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","FORD","NE",0,"NE",3693,0,13555,0,24.35,6.61,NA,NA,13177.08,84,902.31,745.44,34,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"NE","PEUGEOT","NE",0,"NE",9,9,3800,-11.24,30,7.36,NA,NA,2790.34,24,524.1,703.19,46,"NEDOLOCEN CAS","SI-4","BULGARIA","DA","JAVNI SEKTOR, UPOKOJENCI",3.04,25,301600,23.64,850,"NE","NE","NE"
"NE","KIA","NE",0,"NE",159,3,16490,-1.46,12.13,9.19,0,0,14870.98,84,637.25,337.24,29,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",180.56,36,4940597,75.59,231005,"NE","NE","NE"
"NE","FIAT","NE",0,"NE",360,8,3700,-11.35,20,6.95,NA,NA,2997,24,720.67,586.56,51,"NEDOLOCEN CAS","SI-3","SRBIJA I CRNA GORA","NE","JAVNI SEKTOR, UPOKOJENCI",42.79,23,5002376,55.79,322880.25,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",56,5,10660,-17,10,9.19,NA,NA,9700.6,84,1097.76,875.27,55,"NEDOLOCEN CAS","SI-6","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","PEUGEOT","NE",0,"NE",58,3,12470,-1.21,20.05,9,NA,NA,10094.7,60,1105.43,1047.33,38,"NEDOLOCEN CAS","SI-2","SRBIJA I CRNA GORA","NE","JAVNI SEKTOR, UPOKOJENCI",2225.72,16,49961297,49.06,625275,"NE","NE","NE"
"NE","FORD","NE",0,"NE",56,2,9000,-1.72,30,7.36,0,0,7014.9,60,552.92,672.37,24,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",0,1,0,100,0,"NE","NE","NE"
"NE","RENAULT","DA",1,"NE",9,4,6490,-13.71,20,9.15,52.06,0,7139.16,84,872.2,200.52,35,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",378,5,8400,-6.63,15,9.19,NA,NA,7224,84,898.7,641.28,39,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","MAZDA","NE",0,"NE",369,0,27319,0,10,6.61,7.37,0,25406.67,84,873.59,772.16,46,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",4.49,8,390037,24.54,11293,"NE","NE","NE"
"DA","FORD","NE",0,"NE",6950,4,17100,-3.25,45.11,7.38,NA,NA,9643.5,72,4660,3943.82,38,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
"DA","FORD","NE",0,"NE",27,6,8000,0,20,7.38,0,0,7090.44,60,776.22,754.96,34,"DOLOCEN CAS","SI-8","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","OPEL","NE",0,"NE",2484,0,24200,0,75,5.84,NA,NA,6367.8,12,1550.7,1084.09,58,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","RENAULT","DA",1,"NE",9,4,6490,-13.71,25,9.12,52.06,0,6691.44,84,872.2,205.85,35,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","MAZDA","NE",1,"NE",3146,0,34285,0,29.17,6.46,24.24,0,37114.89,84,1309.72,511.18,32,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","CITROEN","NE",0,"NE",6,7,6990,-12.52,20,7.35,NA,NA,5871.6,70,1135.56,759.46,46,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",134.78,25,13444785,28.37,542136,"NE","NE","NE"
"NE","OPEL","NE",0,"NE",12,8,7200,-15.89,20,7.36,NA,NA,6048,60,735.2,780.58,31,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",712.28,26,249598241,50.45,2099830,"NE","NE","NE"
"NE","ALFA","NE",0,"NE",10,0,19710,0,40.59,7.43,NA,NA,11907.11,36,5297.77,5048.35,44,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",15.06,23,2626190,8.38,-1488800,"NE","NE","NE"
"DA","FIAT","NE",0,"NE",0,9,4240,-7.43,20,15.25,NA,NA,3434.4,36,1021.87,869.36,53,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",16.75,20,3330515,19.71,170310,"NE","NE","NE"
"NE","CITROEN","NE",0,"NE",12,3,10490,-15.63,15,8.93,NA,NA,9021.4,48,1450.67,1226.45,51,"NEDOLOCEN CAS","SI-4","BOSNIA AND HERZEGOVINA","NE","JAVNI SEKTOR, UPOKOJENCI",0,4,0,100,0,"NE","NE","NE"
"DA","NISSAN","NE",0,"NE",38,0,14899.99,0,10,5.1,NA,NA,13588.79,84,824.56,635.17,48,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",20,15,2852348,24.69,169,"NE","NE","NE"
"DA","KIA","NE",0,"NE",354,0,19900,0,24.62,3.7,NA,NA,16159.68,48,1533.27,973.81,46,"NEDOLOCEN CAS","SI-8","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","VOLKSWAGEN","NE",0,"NE",12,4,9800,-17.82,65.31,8.68,0,0,3498,36,820.51,800.04,35,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",14.02,23,565080,55.16,25702.5,"NE","NE","NE"
"DA","RABLJENO","NE",0,"NE",0,5,9850,0.38,12.18,7.36,NA,NA,9789.75,60,1167.02,1025.77,31,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",8,11,225235,59.68,3342,"NE","NE","NE"
"DA","RABLJENO","NE",0,"NE",12,5,9850,0.38,12.18,7.36,NA,NA,9789.75,60,1167.02,1025.77,31,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",8,11,225235,59.68,3342,"NE","NE","NE"
"DA","HYUNDAI","NE",0,"NE",313,6,15500,-5.3,20,7.35,NA,NA,15757.92,72,1098.73,904.38,39,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",2008,40,161854679,36.28,2220875,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",35,4,9500,2.33,33.68,8.9,NA,NA,7947,60,873.14,864.14,52,"NEDOLOCEN CAS","SI-4","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",14,34,2948018,71.64,146259,"NE","NE","NE"
"DA","FORD","NE",0,"NE",634,6,6900,-8.52,20,8.18,NA,NA,5589,48,893.98,894.02,33,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",9.7,8,443096,38.97,14691,"NE","NE","NE"
"NE","TOYOTA","NE",0,"NE",3426,0,20726.99,0,10.13,4.94,NA,NA,22982.4,84,1215.61,576.8,40,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",59,11,19712000,43.3,-188000,"NE","NE","NE"
"NE","NISSAN","NE",0,"NE",30,4,16490,-4.28,21.22,7.35,26.08,0,17398.08,84,4720,2624.28,53,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","MAZDA","NE",1,"NE",3146,0,34985,0,28.58,6.43,24.24,0,37971.69,84,1309.72,500.98,32,"NEDOLOCEN CAS","SI-1","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"DA","FORD","NE",1,"NE",3694,0,17200,0,23.84,6.6,0,0,21248.03,84,662.75,568.39,29,"NEDOLOCEN CAS","SI-9","SLOVENIA","DA","SVOBOD. POKL., TUJINA, D",0,0,0,0,0,"NE","NE","NE"
"NE","BMW","NE",0,"NE",161,4,12990,-4.87,10,9.18,7.39,0,11820.9,84,798.47,322.34,35,"NEDOLOCEN CAS","SI-2","SLOVENIA","DA","JAVNI SEKTOR, UPOKOJENCI",23.57,9,4267956,28.41,228757,"NE","NE","NE"
"DA","RENAULT","NE",0,"NE",28,9,3900,-5.15,25.64,7.36,0,0,3295.68,24,2516.3,2378.98,45,"NEDOLOCEN CAS","SI-3","SLOVENIA","DA","GOSP. DRU_B., SP-ji",0,0,0,0,0,"NE","NE","NE"
